2018-07-08 00:00:00,3.0,230,820724.0,52,38.0,77282.0
2018-07-08 00:00:00,3.0,230,933777.0,47,31.0,107015.0
2018-07-08 00:00:00,3.0,230,978615.0,67,43.0,82188.0
2018-07-08 00:00:00,2.0,230,333304.0,44,38.0,31343.0
2018-07-08 00:00:00,3.0,230,581526.0,49,43.0,48845.0
2018-07-08 00:00:00,2.0,230,261828.0,55,35.0,27190.0
2018-07-08 00:00:00,5.0,230,105520.0,8,20.0,19447.0
2018-07-08 00:00:00,2.0,230,395116.0,33,40.0,35283.0
2018-07-08 00:00:00,5.0,230,637418.0,66,35.0,65089.0
2018-07-08 00:00:00,3.0,230,132985.0,26,23.0,20563.0
2018-07-08 00:00:00,3.0,230,216830.0,10,26.0,29804.0
2018-07-08 00:00:00,6.0,230,199700.0,72,24.0,30463.0
2018-07-08 00:00:00,4.0,230,829492.0,2,28.0,107960.0
2018-07-08 00:00:00,4.0,231,642503.0,66,37.0,62775.0
2018-07-08 00:00:00,4.0,231,143001.0,26,22.0,22886.0
2018-07-08 00:00:00,2.0,231,331545.0,58,42.0,28644.0
2018-07-08 00:00:00,10.0,231,269161.0,31,10.0,101220.0
2018-07-08 00:00:00,1.0,231,90701.0,32,39.0,8347.0
2018-07-08 00:00:00,7.0,231,83844.0,65,21.0,14385.0
2018-07-08 00:00:00,2.0,231,97061.0,30,35.0,9927.0
2018-07-08 00:00:00,2.0,231,392960.0,1,35.0,40759.0
2018-07-08 00:00:00,2.0,231,847488.0,37,46.0,65820.0
2018-07-08 00:00:00,7.0,231,156575.0,12,22.0,25123.0
2018-07-08 00:00:00,3.0,231,267056.0,7,35.0,27237.0
2018-07-08 00:00:00,4.0,231,132253.0,9,24.0,19892.0
2018-07-08 00:00:00,3.0,231,355317.0,44,36.0,35412.0
2018-07-08 00:00:00,3.0,231,540931.0,49,38.0,51502.0
2018-07-08 00:00:00,3.0,232,357131.0,5,32.0,40390.0
2018-07-08 00:00:00,2.0,232,235926.0,16,39.0,21976.0
2018-07-08 00:00:00,4.0,232,293800.0,7,33.0,31864.0
2018-07-08 00:00:00,3.0,232,164119.0,9,26.0,22458.0
2018-07-08 00:00:00,5.0,232,620862.0,43,32.0,69311.0
2018-07-08 00:00:00,4.0,232,478253.0,41,29.0,59066.0
2018-07-08 00:00:00,3.0,232,302788.0,58,41.0,26758.0
2018-07-08 00:00:00,3.0,232,244172.0,6,31.0,28024.0
2018-07-08 00:00:00,1.0,232,130528.0,61,41.0,11442.0
2018-07-08 00:00:00,7.0,232,72833.0,65,22.0,12191.0
2018-07-08 00:00:00,2.0,232,89521.0,30,33.0,9796.0
