2018-05-11 00:00:00,2.0,155,436374.0,3,40.0,39763.0
2018-05-11 00:00:00,3.0,155,103018.0,18,27.0,13859.0
2018-05-11 00:00:00,2.0,155,551832.0,23,31.0,64929.0
2018-05-11 00:00:00,2.0,155,817263.0,28,44.0,67049.0
2018-05-11 00:00:00,1.0,156,415951.0,46,48.0,31210.0
2018-05-11 00:00:00,2.0,156,415487.0,56,45.0,32879.0
2018-05-11 00:00:00,2.0,156,600722.0,49,48.0,45318.0
2018-05-11 00:00:00,3.0,156,142255.0,64,31.0,16355.0
2018-05-11 00:00:00,4.0,156,114317.0,17,23.0,18163.0
2018-05-11 00:00:00,2.0,156,235872.0,14,32.0,26904.0
2018-05-11 00:00:00,1.0,156,721378.0,22,40.0,64687.0
2018-05-11 00:00:00,2.0,156,643912.0,35,40.0,58214.0
2018-05-11 00:00:00,2.0,156,253672.0,55,35.0,26294.0
2018-05-11 00:00:00,5.0,156,86404.0,8,19.0,15984.0
2018-05-11 00:00:00,3.0,156,330785.0,33,35.0,33712.0
2018-05-11 00:00:00,2.0,156,196385.0,6,36.0,19695.0
2018-05-11 00:00:00,0.0,156,75342.0,61,48.0,5700.0
2018-05-11 00:00:00,3.0,156,57584.0,65,30.0,6882.0
2018-05-11 00:00:00,2.0,157,548781.0,53,49.0,40150.0
2018-05-11 00:00:00,3.0,157,751501.0,52,39.0,69474.0
2018-05-11 00:00:00,2.0,157,350384.0,44,42.0,30234.0
2018-05-11 00:00:00,2.0,157,481091.0,49,45.0,38288.0
2018-05-11 00:00:00,2.0,157,259188.0,55,37.0,25281.0
2018-05-11 00:00:00,5.0,157,116662.0,8,20.0,20899.0
2018-05-11 00:00:00,2.0,157,845514.0,71,35.0,87636.0
2018-05-11 00:00:00,1.0,157,336498.0,74,57.0,21429.0
2018-05-11 00:00:00,4.0,157,318231.0,33,32.0,35911.0
2018-05-11 00:00:00,3.0,157,235902.0,6,33.0,25756.0
2018-05-11 00:00:00,0.0,157,78141.0,61,48.0,5876.0
2018-05-11 00:00:00,3.0,157,60341.0,65,29.0,7388.0
2018-05-11 00:00:00,2.0,157,92181.0,30,35.0,9380.0
2018-05-11 00:00:00,2.0,157,343187.0,1,36.0,34115.0
2018-05-11 00:00:00,2.0,157,866209.0,37,46.0,68179.0
2018-05-11 00:00:00,2.0,158,525479.0,42,37.0,50609.0
2018-05-11 00:00:00,4.0,158,347840.0,33,31.0,40932.0
2018-05-11 00:00:00,1.0,158,211588.0,16,43.0,17683.0
2018-05-11 00:00:00,1.0,158,73915.0,61,40.0,6616.0
2018-05-11 00:00:00,2.0,158,67965.0,65,31.0,7912.0
2018-05-11 00:00:00,3.0,158,74130.0,30,31.0,8560.0
2018-05-11 00:00:00,2.0,158,446660.0,1,39.0,41204.0
2018-05-11 00:00:00,2.0,158,855436.0,2,32.0,94935.0
2018-05-11 00:00:00,3.0,158,606640.0,48,36.0,60916.0
2018-05-11 00:00:00,3.0,158,133671.0,19,24.0,19886.0
2018-05-11 00:00:00,2.0,158,705659.0,45,38.0,67592.0
2018-05-11 00:00:00,2.0,158,1073722.0,38,41.0,94744.0
2018-05-11 00:00:00,2.0,158,942399.0,40,40.0,84321.0
2018-05-11 00:00:00,2.0,158,556737.0,70,34.0,58998.0
2018-05-11 00:00:00,2.0,158,472216.0,24,32.0,52376.0
2018-05-11 00:00:00,2.0,159,579211.0,53,50.0,41547.0
2018-05-11 00:00:00,3.0,159,793711.0,52,39.0,72936.0
2018-05-11 00:00:00,2.0,159,920182.0,47,37.0,89815.0
2018-05-11 00:00:00,4.0,159,797545.0,67,37.0,78526.0
