2018-06-22 00:00:00,2.0,234,505406.0,42,38.0,47341.0
2018-06-22 00:00:00,5.0,234,397345.0,69,28.0,50342.0
2018-06-22 00:00:00,4.0,234,803078.0,39,26.0,112296.0
2018-06-22 00:00:00,5.0,234,446825.0,66,31.0,52504.0
2018-06-22 00:00:00,3.0,234,132915.0,26,24.0,19568.0
2018-06-22 00:00:00,4.0,235,1196648.0,38,34.0,128498.0
2018-06-22 00:00:00,3.0,235,927781.0,40,33.0,102354.0
2018-06-22 00:00:00,5.0,235,894427.0,70,30.0,106905.0
2018-06-22 00:00:00,6.0,235,458115.0,24,23.0,73059.0
2018-06-22 00:00:00,3.0,235,666601.0,21,35.0,69261.0
2018-06-22 00:00:00,2.0,235,67369.0,32,31.0,7839.0
2018-06-22 00:00:00,3.0,235,148289.0,20,29.0,18373.0
2018-06-22 00:00:00,2.0,235,298776.0,29,40.0,26914.0
2018-06-22 00:00:00,2.0,235,87583.0,60,36.0,8859.0
2018-06-22 00:00:00,4.0,235,117635.0,18,25.0,16719.0
2018-06-22 00:00:00,8.0,235,606458.0,23,18.0,122288.0
2018-06-22 00:00:00,6.0,235,467526.0,68,21.0,81910.0
2018-06-22 00:00:00,3.0,235,150702.0,64,29.0,18814.0
2018-06-22 00:00:00,9.0,235,161629.0,17,16.0,37465.0
2018-06-22 00:00:00,4.0,235,250756.0,14,27.0,33644.0
2018-06-22 00:00:00,2.0,236,294846.0,29,39.0,27053.0
2018-06-22 00:00:00,3.0,236,89395.0,60,32.0,10054.0
2018-06-22 00:00:00,3.0,236,793001.0,21,34.0,83322.0
2018-06-22 00:00:00,5.0,236,503862.0,4,23.0,79593.0
2018-06-22 00:00:00,1.0,236,154508.0,73,41.0,13540.0
2018-06-22 00:00:00,4.0,236,737233.0,50,26.0,102772.0
2018-06-22 00:00:00,2.0,236,335496.0,59,42.0,28607.0
2018-06-22 00:00:00,2.0,236,204026.0,63,38.0,19397.0
2018-06-22 00:00:00,5.0,236,953380.0,71,26.0,131417.0
2018-06-22 00:00:00,1.0,236,326348.0,74,53.0,22025.0
2018-06-22 00:00:00,4.0,236,177780.0,54,31.0,20931.0
2018-06-22 00:00:00,5.0,236,284962.0,25,21.0,49501.0
2018-06-22 00:00:00,3.0,236,532816.0,42,32.0,60230.0
2018-06-22 00:00:00,5.0,236,315526.0,69,24.0,47139.0
2018-06-22 00:00:00,4.0,237,181176.0,10,23.0,28122.0
2018-06-22 00:00:00,1.0,237,69083.0,72,37.0,6808.0
2018-06-22 00:00:00,4.0,237,326155.0,57,36.0,32436.0
2018-06-22 00:00:00,3.0,237,767394.0,34,39.0,70912.0
2018-06-22 00:00:00,6.0,237,533559.0,3,24.0,80807.0
2018-06-22 00:00:00,3.0,237,367205.0,56,37.0,35297.0
2018-06-22 00:00:00,3.0,237,571821.0,53,44.0,46376.0
2018-06-22 00:00:00,4.0,237,791595.0,52,34.0,83172.0
2018-06-22 00:00:00,3.0,237,918154.0,47,32.0,104252.0
2018-06-22 00:00:00,6.0,237,924040.0,67,33.0,102335.0
2018-06-22 00:00:00,3.0,237,278810.0,44,36.0,27943.0
2018-06-22 00:00:00,4.0,237,609076.0,49,34.0,63646.0
2018-06-22 00:00:00,3.0,237,303754.0,55,34.0,32015.0
2018-06-22 00:00:00,7.0,237,91779.0,8,16.0,20663.0
2018-06-22 00:00:00,3.0,237,376513.0,33,35.0,38376.0
2018-06-22 00:00:00,5.0,238,843635.0,39,25.0,121199.0
2018-06-22 00:00:00,5.0,238,561386.0,66,30.0,67674.0
2018-06-22 00:00:00,4.0,238,74352.0,65,26.0,10369.0
2018-06-22 00:00:00,3.0,238,61249.0,30,29.0,7493.0
2018-06-22 00:00:00,4.0,238,451685.0,1,28.0,57942.0
2018-06-22 00:00:00,3.0,238,668259.0,37,38.0,62980.0
2018-06-22 00:00:00,3.0,238,146830.0,12,31.0,16927.0
2018-06-22 00:00:00,6.0,238,313894.0,7,27.0,42039.0
2018-06-22 00:00:00,5.0,238,158160.0,9,23.0,24793.0
2018-06-22 00:00:00,3.0,238,483642.0,43,35.0,49301.0
2018-06-22 00:00:00,4.0,238,501803.0,41,31.0,58372.0
2018-06-22 00:00:00,3.0,238,267820.0,58,38.0,25706.0
2018-06-22 00:00:00,2.0,238,146177.0,31,40.0,13188.0
2018-06-22 00:00:00,3.0,238,145262.0,26,24.0,21851.0
2018-06-22 00:00:00,2.0,238,228767.0,16,35.0,23292.0
2018-06-22 00:00:00,4.0,239,527920.0,41,32.0,59853.0
2018-06-22 00:00:00,3.0,239,300598.0,58,40.0,26732.0
2018-06-22 00:00:00,9.0,239,201857.0,13,15.0,48071.0
2018-06-22 00:00:00,4.0,239,718095.0,50,27.0,96382.0
2018-06-22 00:00:00,2.0,239,312572.0,59,43.0,25972.0
2018-06-22 00:00:00,2.0,239,168894.0,63,38.0,16156.0
2018-06-22 00:00:00,5.0,239,994642.0,71,27.0,135021.0
