2018-08-26 00:00:00,10.0,229,345598.0,31,11.0,112869.0
2018-08-26 00:00:00,1.0,229,56921.0,32,45.0,4583.0
2018-08-26 00:00:00,3.0,229,195098.0,20,29.0,24071.0
2018-08-26 00:00:00,4.0,229,197507.0,72,29.0,24853.0
2018-08-26 00:00:00,4.0,229,1065179.0,2,29.0,132141.0
2018-08-26 00:00:00,7.0,229,791404.0,48,28.0,102051.0
2018-08-26 00:00:00,5.0,229,213106.0,19,21.0,37231.0
2018-08-26 00:00:00,8.0,229,622864.0,45,24.0,92512.0
2018-08-26 00:00:00,3.0,230,961440.0,38,40.0,85712.0
2018-08-26 00:00:00,3.0,230,937806.0,40,35.0,96600.0
2018-08-26 00:00:00,5.0,230,227683.0,69,25.0,32545.0
2018-08-26 00:00:00,5.0,230,697500.0,39,26.0,96329.0
2018-08-26 00:00:00,5.0,230,593763.0,66,36.0,58762.0
2018-08-26 00:00:00,3.0,230,145747.0,54,34.0,15301.0
2018-08-26 00:00:00,6.0,230,278660.0,25,19.0,51458.0
2018-08-26 00:00:00,2.0,230,497735.0,42,44.0,41180.0
2018-08-26 00:00:00,3.0,230,892594.0,3,36.0,90114.0
2018-08-26 00:00:00,4.0,230,193936.0,18,25.0,27530.0
2018-08-26 00:00:00,3.0,230,639936.0,23,30.0,76383.0
2018-08-26 00:00:00,7.0,230,434326.0,68,21.0,75843.0
2018-08-26 00:00:00,6.0,230,187460.0,64,23.0,28781.0
2018-08-26 00:00:00,5.0,230,264532.0,17,22.0,43872.0
2018-08-26 00:00:00,5.0,230,359272.0,14,27.0,48286.0
2018-08-26 00:00:00,7.0,231,206618.0,19,18.0,41647.0
2018-08-26 00:00:00,7.0,231,727229.0,45,27.0,97090.0
2018-08-26 00:00:00,2.0,231,594412.0,28,41.0,52650.0
2018-08-26 00:00:00,10.0,231,415321.0,62,19.0,80161.0
2018-08-26 00:00:00,1.0,231,1059397.0,36,50.0,76848.0
2018-08-26 00:00:00,3.0,231,923467.0,38,41.0,81242.0
2018-08-26 00:00:00,3.0,231,935477.0,40,35.0,96062.0
2018-08-26 00:00:00,2.0,231,198425.0,16,39.0,18424.0
2018-08-26 00:00:00,3.0,231,302186.0,57,41.0,26792.0
2018-08-26 00:00:00,3.0,231,793808.0,34,45.0,62948.0
2018-08-26 00:00:00,3.0,231,1042510.0,3,37.0,100523.0
2018-08-26 00:00:00,4.0,231,161532.0,18,26.0,22552.0
2018-08-26 00:00:00,3.0,231,693878.0,23,32.0,77798.0
2018-08-26 00:00:00,7.0,231,466179.0,68,22.0,77065.0
2018-08-26 00:00:00,3.0,232,944797.0,40,36.0,95762.0
2018-08-26 00:00:00,6.0,232,168014.0,64,23.0,26191.0
2018-08-26 00:00:00,3.0,232,600520.0,49,44.0,48697.0
2018-08-26 00:00:00,3.0,232,507202.0,42,40.0,46014.0
2018-08-26 00:00:00,1.0,232,269066.0,16,43.0,22356.0
2018-08-26 00:00:00,3.0,232,280771.0,57,39.0,25958.0
2018-08-26 00:00:00,4.0,232,1043368.0,2,29.0,131082.0
2018-08-26 00:00:00,4.0,232,797439.0,48,33.0,86457.0
2018-08-26 00:00:00,5.0,232,266963.0,17,21.0,46756.0
2018-08-26 00:00:00,2.0,232,658944.0,28,42.0,55942.0
2018-08-26 00:00:00,4.0,232,363320.0,27,27.0,49345.0
2018-08-26 00:00:00,10.0,232,70328.0,65,15.0,17431.0
2018-08-26 00:00:00,2.0,232,40080.0,30,35.0,4082.0
2018-08-26 00:00:00,4.0,232,397447.0,14,28.0,50462.0
2018-08-26 00:00:00,2.0,232,540884.0,22,38.0,51537.0
2018-08-26 00:00:00,4.0,233,164745.0,9,26.0,23184.0
2018-08-26 00:00:00,5.0,233,602585.0,43,32.0,68112.0
2018-08-26 00:00:00,3.0,233,184650.0,11,36.0,18324.0
2018-08-26 00:00:00,4.0,233,354053.0,27,27.0,47671.0
2018-08-26 00:00:00,2.0,233,209928.0,15,34.0,22552.0
2018-08-26 00:00:00,6.0,233,328025.0,51,20.0,58701.0
2018-08-26 00:00:00,10.0,233,520544.0,46,20.0,93434.0
2018-08-26 00:00:00,3.0,233,340219.0,56,41.0,30019.0
2018-08-26 00:00:00,3.0,233,812741.0,53,52.0,56355.0
2018-08-26 00:00:00,5.0,233,554716.0,70,31.0,63919.0
2018-08-26 00:00:00,3.0,233,480599.0,24,31.0,55352.0
2018-08-26 00:00:00,2.0,233,376893.0,5,36.0,37538.0
2018-08-26 00:00:00,1.0,233,283066.0,16,44.0,23153.0
2018-08-26 00:00:00,2.0,233,293041.0,59,49.0,21350.0
2018-08-26 00:00:00,8.0,233,227392.0,63,25.0,32863.0
2018-08-26 00:00:00,3.0,234,1039042.0,71,34.0,111552.0
2018-08-26 00:00:00,6.0,234,529274.0,74,33.0,57558.0
2018-08-26 00:00:00,3.0,234,116146.0,54,35.0,11831.0
2018-08-26 00:00:00,7.0,234,271510.0,25,18.0,54104.0
2018-08-26 00:00:00,2.0,234,470903.0,42,42.0,40312.0
2018-08-26 00:00:00,6.0,234,308215.0,69,30.0,36674.0
2018-08-26 00:00:00,4.0,234,701667.0,39,29.0,87107.0
2018-08-26 00:00:00,5.0,234,498587.0,66,37.0,48807.0
2018-08-26 00:00:00,4.0,234,116897.0,26,22.0,18861.0
2018-08-26 00:00:00,3.0,234,207263.0,10,26.0,28683.0
2018-08-26 00:00:00,4.0,234,207309.0,72,29.0,25531.0
2018-08-26 00:00:00,4.0,234,872790.0,2,29.0,109782.0
2018-08-26 00:00:00,5.0,234,839803.0,48,34.0,88629.0
2018-08-26 00:00:00,5.0,234,180434.0,19,20.0,31980.0
2018-08-26 00:00:00,7.0,234,781569.0,45,29.0,97606.0
2018-08-26 00:00:00,2.0,235,402666.0,42,40.0,35926.0
2018-08-26 00:00:00,2.0,235,667391.0,37,45.0,52995.0
2018-08-26 00:00:00,1.0,235,80188.0,32,44.0,6541.0
2018-08-26 00:00:00,2.0,235,192685.0,20,32.0,21928.0
